id,recipe,kind,target,scope,n,mae,persistence_mae,skill,gain_over_best_member
r176,25% Country offsets + 25% Conservative mix + 25% Damped trends + 25% Original model,equal,gdp,pooled,691,6.296141439781086,8.64998160201729,0.27212082875265975,0.14751726967777756
r177,25% Country offsets + 25% Conservative mix + 25% Damped trends + 25% Stay at 2018,equal,ladder,endpoint,97,0.3717866710854889,0.38900000000000007,0.0442502028650672,-0.02046812627927075
r177,25% Country offsets + 25% Conservative mix + 25% Damped trends + 25% Stay at 2018,equal,ladder,pooled,681,0.2792578678592929,0.289743906020558,0.03619071167115795,-0.007135939731684471
r177,25% Country offsets + 25% Conservative mix + 25% Damped trends + 25% Stay at 2018,equal,gdp,endpoint,97,9.766876624223675,15.629918353270504,0.37511659347983795,-1.0389441944829976
r177,25% Country offsets + 25% Conservative mix + 25% Damped trends + 25% Stay at 2018,equal,gdp,pooled,691,6.233132668529561,8.64998160201729,0.27940509525755386,0.21052604092930238
r178,25% Country offsets + 25% Conservative mix + 25% Change regression + 25% Original model,equal,ladder,endpoint,97,0.3701613326765619,0.38900000000000007,0.048428450702925785,-0.01884278787034377
r178,25% Country offsets + 25% Conservative mix + 25% Change regression + 25% Original model,equal,ladder,pooled,681,0.26903978864657835,0.289743906020558,0.07145661028160033,0.0030821394810300884
r178,25% Country offsets + 25% Conservative mix + 25% Change regression + 25% Original model,equal,gdp,endpoint,97,8.93383481406867,15.629918353270504,0.42841449250441566,-0.20590238432799168
r178,25% Country offsets + 25% Conservative mix + 25% Change regression + 25% Original model,equal,gdp,pooled,691,6.209627023640516,8.64998160201729,0.28212251663144006,0.23403168581834688
r179,25% Country offsets + 25% Conservative mix + 25% Change regression + 25% Stay at 2018,equal,ladder,endpoint,97,0.3753931620489132,0.38900000000000007,0.034979017869117834,-0.02407461724269505
r179,25% Country offsets + 25% Conservative mix + 25% Change regression + 25% Stay at 2018,equal,ladder,pooled,681,0.2818406835549546,0.289743906020558,0.02727657873516287,-0.009718755427346182
r179,25% Country offsets + 25% Conservative mix + 25% Change regression + 25% Stay at 2018,equal,gdp,endpoint,97,9.516891844253587,15.629918353270504,0.3911105848955243,-0.7889594145129095
r179,25% Country offsets + 25% Conservative mix + 25% Change regression + 25% Stay at 2018,equal,gdp,pooled,691,6.120891237513272,8.64998160201729,0.29238101083523704,0.32276747194559174
r180,25% Country offsets + 25% Conservative mix + 25% Original model + 25% Stay at 2018,equal,ladder,endpoint,97,0.37020896716382923,0.38900000000000007,0.0483059970081513,-0.01889042235761107
r180,25% Country offsets + 25% Conservative mix + 25% Original model + 25% Stay at 2018,equal,ladder,pooled,681,0.269075500440211,0.289743906020558,0.07133335732307178,0.003046427687397435
r180,25% Country offsets + 25% Conservative mix + 25% Original model + 25% Stay at 2018,equal,gdp,endpoint,97,10.72301083727481,15.629918353270504,0.3139432596568198,-1.9950784075341321
r180,25% Country offsets + 25% Conservative mix + 25% Original model + 25% Stay at 2018,equal,gdp,pooled,691,6.653136433767488,8.64998160201729,0.23084964340087288,-0.20947772430862432
r181,25% Country offsets + 25% Damped trends + 25% Change regression + 25% Original model,equal,ladder,endpoint,97,0.36692932460935074,0.38900000000000007,0.056736954731746336,-0.01561077980313258
r181,25% Country offsets + 25% Damped trends + 25% Change regression + 25% Original model,equal,ladder,pooled,681,0.26623855983748174,0.289743906020558,0.08112455756501225,0.0058833682901267
r181,25% Country offsets + 25% Damped trends + 25% Change regression + 25% Original model,equal,gdp,endpoint,97,9.329223448984195,15.629918353270504,0.4031175826947242,-0.6012910192435168
r181,25% Country offsets + 25% Damped trends + 25% Change regression + 25% Original model,equal,gdp,pooled,691,6.760347828314651,8.64998160201729,0.21845523616627704,-0.31668911885578765
r182,25% Country offsets + 25% Damped trends + 25% Change regression + 25% Stay at 2018,equal,ladder,endpoint,97,0.37248323095119007,0.38900000000000007,0.04245956053678657,-0.02116468614497191
r182,25% Country offsets + 25% Damped trends + 25% Change regression + 25% Stay at 2018,equal,ladder,pooled,681,0.27976393687223144,0.289743906020558,0.034444103710048135,-0.007642008744623008
r182,25% Country offsets + 25% Damped trends + 25% Change regression + 25% Stay at 2018,equal,gdp,endpoint,97,8.570087245097325,15.629918353270504,0.45168701132056366,0.15784518464335306
